sku,gross_quantity,cancelled_quantity,cancelled_revenue_local,gross_revenue_local,cancel_rate_qty,cancel_rate_revenue
JNE3716-KR-XXL,4133,3,1590.66,17615.66,0.0007258649891120251,0.09029806433593746
JNE3716-KR-XXXL,2305,1,399.0,10771.0,0.0004338394793926247,0.0370439142140934
JNE3717-KR-L,2769,1,271.0,4103.0,0.00036114120621162876,0.06604923226907142
JNE3717-KR-M,1153,0,286.67,2571.67,0.0,0.11147231176628417
JNE3717-KR-S,539,0,0.0,912.0,0.0,0.0
JNE3717-KR-XL,1152,0,0.0,1882.0,0.0,0.0
JNE3717-KR-XXL,1153,0,0.0,2216.0,0.0,0.0
JNE3717-KR-XXXL,1150,0,0.0,1136.0,0.0,0.0
JNE3718-KR-L,2622,0,0.0,26318.0,0.0,0.0
JNE3718-KR-M,1530,3,1382.0,22254.0,0.00196078431372549,0.06210119529073425
JNE3718-KR-S,1028,3,1296.0,17528.0,0.0029182879377431907,0.07393884071200366
JNE3718-KR-XL,1531,3,1306.0,21743.0,0.001959503592423253,0.06006530837510923
JNE3718-KR-XS,19,0,0.0,8177.0,0.0,0.0
JNE3718-KR-XXL,4152,2,1302.67,21284.67,0.0004816955684007707,0.061202264352700805
JNE3718-KR-XXXL,2118,1,399.0,35406.0,0.00047214353163361664,0.011269276393831554
JNE3719-KR-L,436,0,0.0,2099.0,0.0,0.0
JNE3719-KR-M,434,0,0.0,1243.0,0.0,0.0
JNE3719-KR-S,434,1,399.0,1263.0,0.002304147465437788,0.3159144893111639
JNE3719-KR-XL,433,0,0.0,939.0,0.0,0.0
JNE3719-KR-XS,1,0,0.0,399.0,0.0,0.0
JNE3719-KR-XXL,436,0,0.0,1673.0,0.0,0.0
JNE3719-KR-XXXL,432,0,0.0,432.0,0.0,0.0
JNE3720-KR-L,1313,0,462.86,8214.86,0.0,0.05634423471611202
JNE3720-KR-M,664,2,1956.76,8759.76,0.0030120481927710845,0.22338054923879191
JNE3720-KR-S,659,0,462.86,5597.86,0.0,0.082685168975287
JNE3720-KR-XL,674,1,1994.1399999999999,14436.14,0.001483679525222552,0.13813526330445672
JNE3720-KR-XS,11,0,492.38,6148.38,0.0,0.08008288362137668
JNE3720-KR-XXL,660,0,984.76,6631.76,0.0,0.14849150150186374
JNE3720-KR-XXXL,670,0,0.0,10627.0,0.0,0.0
JNE3721-KR-L,1017,3,3740.0,40434.0,0.0029498525073746312,0.09249641390908642
JNE3721-KR-M,1740,5,3522.7400000000002,40698.74,0.0028735632183908046,0.08655648798955448
JNE3721-KR-S,607,4,2341.77,22164.77,0.006589785831960461,0.10565279946509709
JNE3721-KR-XL,1757,11,6459.18,47408.18,0.006260671599317018,0.13624610773921295
JNE3721-KR-XS,56,1,2056.77,18789.77,0.017857142857142856,0.1094622233268422
JNE3721-KR-XXL,629,6,4433.9800000000005,31094.98,0.009538950715421303,0.14259472107716425
JNE3721-KR-XXXL,1622,0,0.0,3863.0,0.0,0.0
JNE3722-KR-L,4482,4,1204.0,13881.0,0.000892458723784025,0.08673726676752395
JNE3722-KR-M,4467,0,266.67,10049.67,0.0,0.026535199663272526
JNE3722-KR-S,2643,0,0.0,8733.0,0.0,0.0
JNE3722-KR-XL,5573,1,836.2,16050.2,0.00017943656917279743,0.052099039264308235
JNE3722-KR-XS,729,0,0.0,1666.0,0.0,0.0
JNE3722-KR-XXL,5569,2,850.6700000000001,15254.67,0.0003591309032142216,0.05576456258968566
JNE3722-KR-XXXL,2084,0,0.0,2022.0,0.0,0.0
JNE3724-KR-L,770,0,475.24,14074.24,0.0,0.03376665454049384
JNE3724-KR-M,764,2,1918.48,11589.48,0.002617801047120419,0.16553633122452432
JNE3724-KR-S,753,0,0.0,5234.0,0.0,0.0
JNE3724-KR-XL,762,0,1421.91,11119.91,0.0,0.12787063924078523
JNE3724-KR-XS,3,1,495.0,1489.0,0.3333333333333333,0.33243787777031564
JNE3724-KR-XXL,1496,0,0.0,4972.0,0.0,0.0
JNE3724-KR-XXXL,744,0,0.0,746.0,0.0,0.0
JNE3725,4,0,0.0,1700.0,0.0,0.0
JNE3725-KR-L,3563,0,0.0,6923.0,0.0,0.0
JNE3725-KR-M,3060,0,0.0,5574.0,0.0,0.0
JNE3725-KR-S,3075,0,0.0,6411.0,0.0,0.0
JNE3725-KR-XL,3076,0,0.0,6418.0,0.0,0.0
JNE3725-KR-XXL,2565,0,420.95,7733.95,0.0,0.0544288494236451
JNE3726-KR-L,4,0,0.0,1365.0,0.0,0.0
JNE3726-KR-M,5,0,0.0,1695.0,0.0,0.0
JNE3726-KR-S,4,0,0.0,1335.0,0.0,0.0
JNE3726-KR-XL,4,0,0.0,1335.0,0.0,0.0
JNE3726-KR-XS,1,0,0.0,345.0,0.0,0.0
JNE3726-KR-XXL,4,0,0.0,1005.0,0.0,0.0
JNE3726-KR-XXXL,872,0,0.0,3601.0,0.0,0.0
JNE3727-KR-L,2964,0,0.0,7487.0,0.0,0.0
JNE3727-KR-M,5175,0,0.0,8028.0,0.0,0.0
JNE3727-KR-S,2958,0,0.0,4206.0,0.0,0.0
JNE3727-KR-XL,1,0,0.0,549.0,0.0,0.0
JNE3727-KR-XS,2,0,0.0,1098.0,0.0,0.0
JNE3727-KR-XXL,5,0,0.0,2697.0,0.0,0.0
JNE3727-KR-XXXL,6,1,749.0,3446.0,0.16666666666666666,0.21735345327916425
JNE3728-KR-L,1918,0,0.0,4215.0,0.0,0.0
JNE3728-KR-M,1401,0,0.0,2727.0,0.0,0.0
JNE3728-KR-S,380,0,0.0,4090.0,0.0,0.0
JNE3728-KR-XL,1918,0,0.0,4660.0,0.0,0.0
JNE3728-KR-XXL,2943,0,0.0,4807.0,0.0,0.0
JNE3729-KR-L,1598,0,0.0,2558.0,0.0,0.0
JNE3729-KR-M,1598,0,0.0,2558.0,0.0,0.0
JNE3729-KR-S,1600,0,0.0,3245.0,0.0,0.0
JNE3729-KR-XL,2490,0,0.0,4854.0,0.0,0.0
JNE3729-KR-XS,1066,0,0.0,1721.0,0.0,0.0
JNE3729-KR-XXL,2490,0,0.0,4427.0,0.0,0.0
JNE3729-KR-XXXL,1601,1,348.0,3617.0,0.0006246096189881324,0.09621233066076859
JNE3730-KR-L,8,0,569.52,2991.52,0.0,0.19037813552976413
JNE3730-KR-M,11,0,286.66,3587.66,0.0,0.07990166292235051
JNE3730-KR-S,1140,0,0.0,4990.0,0.0,0.0
JNE3730-KR-XL,20,0,284.76,5990.76,0.0,0.0475332011297398
JNE3730-KR-XS,5,1,585.6700000000001,1783.67,0.2,0.3283510963350844
JNE3730-KR-XXL,12,0,0.0,3598.0,0.0,0.0
JNE3732,3,0,0.0,1500.0,0.0,0.0
JNE3732-KR-L,1515,0,0.0,7177.0,0.0,0.0
JNE3732-KR-M,1012,2,862.0,5760.0,0.001976284584980237,0.14965277777777777
JNE3732-KR-S,1009,0,0.0,4621.0,0.0,0.0
JNE3732-KR-XL,1009,0,0.0,4099.0,0.0,0.0
JNE3732-KR-XS,1007,0,0.0,3603.0,0.0,0.0
JNE3732-KR-XXL,1014,2,862.0,5855.0,0.0019723865877712033,0.14722459436379162
JNE3732-KR-XXXL,10,0,0.0,4357.0,0.0,0.0
JNE3733-KR-L,619,0,0.0,3871.0,0.0,0.0
JNE3733-KR-M,617,0,500.0,3496.0,0.0,0.14302059496567507
JNE3733-KR-S,617,0,0.0,2757.0,0.0,0.0
JNE3733-KR-XL,616,0,0.0,2249.0,0.0,0.0
JNE3733-KR-XS,3,0,0.0,1623.0,0.0,0.0
JNE3733-KR-XXL,620,0,0.0,4354.0,0.0,0.0
JNE3733-KR-XXXL,618,0,0.0,3298.0,0.0,0.0
JNE3734,1,0,0.0,400.0,0.0,0.0
JNE3734-KR-L,9,0,0.0,3176.0,0.0,0.0
JNE3734-KR-M,2,0,0.0,849.0,0.0,0.0
JNE3734-KR-S,6,1,431.0,2659.0,0.16666666666666666,0.16209101165851825
JNE3734-KR-XL,1012,5,2155.0,5297.0,0.004940711462450593,0.4068340570134038
JNE3734-KR-XS,2,0,0.0,862.0,0.0,0.0
JNE3734-KR-XXL,1009,0,0.0,4017.0,0.0,0.0
JNE3734-KR-XXXL,11,0,0.0,4310.0,0.0,0.0
JNE3735-KR-L,17,0,361.9,6584.9,0.0,0.054959073030721804
JNE3735-KR-M,12,1,386.0,4248.0,0.08333333333333333,0.0908662900188324
JNE3735-KR-S,15,2,772.0,5997.0,0.13333333333333333,0.12873103218275805
JNE3735-KR-XL,11,0,760.0,5169.0,0.0,0.147030373379764
JNE3735-KR-XS,6,0,0.0,2311.0,0.0,0.0
JNE3735-KR-XXL,7,0,367.62,2748.62,0.0,0.13374711673494336
JNE3735-KR-XXXL,26,0,361.9,10421.9,0.0,0.03472495418301845
JNE3736-KR-L,1616,0,0.0,2020.0,0.0,0.0
JNE3736-KR-M,1618,0,0.0,2818.0,0.0,0.0
JNE3736-KR-S,1614,0,0.0,1662.0,0.0,0.0
JNE3736-KR-XL,1617,0,0.0,2901.0,0.0,0.0
JNE3736-KR-XS,1,0,0.0,421.0,0.0,0.0
JNE3736-KR-XXL,3,0,0.0,1197.0,0.0,0.0
JNE3736-KR-XXXL,6,0,0.0,2404.0,0.0,0.0
JNE3738-KR-L,31,1,809.14,12300.14,0.03225806451612903,0.06578299108790632
JNE3738-KR-M,13,0,0.0,4354.0,0.0,0.0
JNE3738-KR-S,1137,1,383.0,4966.0,0.0008795074758135445,0.07712444623439388
JNE3738-KR-XL,18,1,820.14,7417.14,0.05555555555555555,0.11057361732419772
JNE3738-KR-XS,7,1,1257.28,3766.2799999999997,0.14285714285714285,0.33382541924657755
JNE3738-KR-XXL,1694,0,0.0,13067.0,0.0,0.0
JNE3738-KR-XXXL,9,0,0.0,3881.0,0.0,0.0
JNE3739,5,0,0.0,2437.5,0.0,0.0
JNE3739-KR-L,3955,4,5734.26,47471.26,0.001011378002528445,0.12079435009730098
JNE3739-KR-M,1662,2,2583.9,14214.9,0.0012033694344163659,0.18177405398560667
JNE3739-KR-S,2199,0,874.28,13130.28,0.0,0.06658502332014245
JNE3739-KR-XL,3401,2,882.0,36506.0,0.0005880623346074683,0.02416041198707062
JNE3739-KR-XS,551,0,437.14,6983.14,0.0,0.0625993464258199
JNE3739-KR-XXL,2230,3,1341.0,25128.0,0.0013452914798206279,0.05336676217765043
JNE3739-KR-XXXL,1686,3,2113.96,23546.96,0.0017793594306049821,0.08977634480204665
JNE3740-KR-L,541,0,0.0,1520.0,0.0,0.0
JNE3740-KR-M,541,0,0.0,1557.0,0.0,0.0
JNE3740-KR-S,541,0,0.0,1584.0,0.0,0.0
JNE3740-KR-XL,538,0,0.0,607.0,0.0,0.0
JNE3740-KR-XS,1,0,0.0,319.0,0.0,0.0
JNE3740-KR-XXL,543,1,622.81,2488.81,0.001841620626151013,0.2502440925582909
JNE3740-KR-XXXL,1084,0,0.0,3209.0,0.0,0.0
JNE3741-KR-L,1929,1,353.0,9614.0,0.0005184033177812338,0.03671728728936967
JNE3741-KR-M,1501,1,459.0,8554.0,0.0006662225183211193,0.05365910685059621
JNE3741-KR-S,998,0,0.0,4731.0,0.0,0.0
JNE3741-KR-XL,2577,0,0.0,8880.0,0.0,0.0
JNE3741-KR-XS,6,0,0.0,2486.0,0.0,0.0
JNE3741-KR-XXL,1502,2,785.0,8994.0,0.0013315579227696406,0.08728040916166332
JNE3741-KR-XXXL,1504,1,431.0,9780.0,0.0006648936170212766,0.04406952965235174
JNE3742-KR-L,1584,0,411.43,6821.43,0.0,0.06031433291846431
JNE3742-KR-M,8,1,406.0,2972.0,0.125,0.13660834454912515
JNE3742-KR-S,9,1,432.0,3888.0,0.1111111111111111,0.1111111111111111
JNE3742-KR-XL,505,0,0.0,4863.0,0.0,0.0
JNE3742-KR-XS,3,0,0.0,1296.0,0.0,0.0
JNE3742-KR-XXL,12,3,1707.43,5137.43,0.25,0.3323510004029252
JNE3742-KR-XXXL,10,0,0.0,4294.0,0.0,0.0
JNE3743-TP-L,4,0,0.0,1376.0,0.0,0.0
JNE3743-TP-M,1,0,0.0,385.0,0.0,0.0
JNE3743-TP-S,881,0,0.0,1283.0,0.0,0.0
JNE3743-TP-XL,2,0,0.0,646.0,0.0,0.0
JNE3743-TP-XS,2,0,0.0,329.0,0.0,0.0
JNE3743-TP-XXL,3,0,0.0,987.0,0.0,0.0
JNE3743-TU-L,880,0,0.0,878.0,0.0,0.0
JNE3743-TU-M,880,0,0.0,878.0,0.0,0.0
JNE3743-TU-XL,880,0,0.0,878.0,0.0,0.0
JNE3743-TU-XXL,880,0,0.0,878.0,0.0,0.0
JNE3744,2,0,0.0,1225.0,0.0,0.0
JNE3744-TU-L,6755,0,0.0,9509.0,0.0,0.0
JNE3744-TU-M,5639,1,649.0,10553.0,0.00017733640716439085,0.061499099782052494
JNE3744-TU-S,3387,0,0.0,9768.0,0.0,0.0
JNE3744-TU-XL,6196,0,0.0,14482.0,0.0,0.0
JNE3744-TU-XS,1137,4,2710.0,8516.0,0.003518029903254178,0.3182245185533114
JNE3744-TU-XXL,6189,0,0.0,10068.0,0.0,0.0
JNE3744-TU-XXXL,4510,0,0.0,5808.0,0.0,0.0
JNE3745-KR-L,10,1,316.0,3061.0,0.1,0.10323423717739301
JNE3745-KR-M,459,0,0.0,2419.0,0.0,0.0
JNE3745-KR-S,11,0,0.0,3460.0,0.0,0.0
JNE3745-KR-XL,6,0,0.0,1836.0,0.0,0.0
JNE3745-KR-XS,2,0,0.0,301.0,0.0,0.0
JNE3745-KR-XXL,12,0,0.0,3672.0,0.0,0.0
JNE3745-KR-XXXL,6,0,0.0,1857.0,0.0,0.0
JNE3748-KR-L,9,1,431.0,3952.0,0.1111111111111111,0.10905870445344129
JNE3748-KR-M,2,0,0.0,862.0,0.0,0.0
JNE3748-KR-S,1,0,0.0,0.0,0.0,0.0
JNE3748-KR-XL,7,0,0.0,3017.0,0.0,0.0
JNE3748-KR-XS,2,0,0.0,935.0,0.0,0.0
JNE3748-KR-XXL,7,0,0.0,2659.0,0.0,0.0
JNE3748-KR-XXXL,13,0,0.0,5861.0,0.0,0.0
JNE3749,1,0,0.0,594.0,0.0,0.0
JNE3749-KR-L,3567,0,1343.8200000000002,12504.82,0.0,0.10746416181920253
JNE3749-KR-M,1484,0,0.0,4290.0,0.0,0.0
JNE3749-KR-S,1490,0,454.29,7175.29,0.0,0.06331312044530604
JNE3749-KR-XL,1498,0,0.0,10495.0,0.0,0.0
JNE3749-KR-XS,23,0,0.0,10905.0,0.0,0.0
JNE3749-KR-XXL,1519,3,2295.48,21354.48,0.0019749835418038184,0.10749407150162402
JNE3749-KR-XXXL,24,1,931.29,11780.29,0.041666666666666664,0.07905492988712501
JNE3750-KR-L,4515,0,0.0,7601.0,0.0,0.0
JNE3750-KR-M,3509,0,0.0,4439.0,0.0,0.0
JNE3750-KR-S,4512,0,0.0,6131.0,0.0,0.0
JNE3750-KR-XL,3511,1,544.0,5534.0,0.0002848191398461977,0.0983014094687387
JNE3750-KR-XS,2007,0,0.0,3648.0,0.0,0.0
JNE3750-KR-XXL,4010,0,0.0,4981.0,0.0,0.0
JNE3750-KR-XXXL,3511,1,511.0,5720.0,0.0002848191398461977,0.08933566433566434
JNE3751-KR-L,2105,0,0.0,7985.0,0.0,0.0
JNE3751-KR-M,2102,0,0.0,6883.0,0.0,0.0
JNE3751-KR-S,2104,1,349.0,7727.0,0.0004752851711026616,0.045166299987058366
JNE3751-KR-XL,785,0,0.0,3643.0,0.0,0.0
JNE3751-KR-XS,786,2,717.0,4465.0,0.002544529262086514,0.16058230683090705
JNE3751-KR-XXL,793,0,664.76,7164.76,0.0,0.09278189360146048
JNE3751-KR-XXXL,1730,1,1031.8600000000001,11854.86,0.0005780346820809249,0.08704109538197836
JNE3752-KR-L,8,1,362.0,2803.0,0.125,0.12914734213342846
JNE3752-KR-M,870,0,344.76,3319.76,0.0,0.10385088078656288
JNE3752-KR-S,2,0,0.0,345.0,0.0,0.0
JNE3752-KR-XL,4,0,0.0,1448.0,0.0,0.0
JNE3752-KR-XS,2,0,0.0,680.0,0.0,0.0
JNE3752-KR-XXL,3,0,328.57,1397.57,0.0,0.235100925177272
JNE3752-KR-XXXL,6,0,328.57,2449.57,0.0,0.1341337459227538
JNE3753-KR-L,664,0,0.0,7107.0,0.0,0.0
JNE3753-KR-M,4,0,0.0,1972.0,0.0,0.0
JNE3753-KR-S,7,0,0.0,3325.0,0.0,0.0
JNE3753-KR-XL,4,0,0.0,1900.0,0.0,0.0
JNE3753-KR-XS,2,0,0.0,950.0,0.0,0.0
JNE3753-KR-XXL,1307,0,0.0,3757.0,0.0,0.0
JNE3753-KR-XXXL,14,0,452.38,7198.38,0.0,0.06284469561206826
JNE3756,3,0,0.0,1500.0,0.0,0.0
JNE3756-KR-L,1157,0,0.0,6996.0,0.0,0.0
JNE3756-KR-M,566,0,0.0,5000.0,0.0,0.0
JNE3756-KR-S,1736,0,463.81,3656.81,0.0,0.1268345908045537
JNE3756-KR-XL,568,1,487.0,5921.0,0.0017605633802816902,0.0822496199966222
JNE3756-KR-XS,6,2,974.0,2922.0,0.3333333333333333,0.3333333333333333
JNE3756-KR-XXL,2334,2,945.0,8631.0,0.000856898029134533,0.10948905109489052
JNE3756-KR-XXXL,566,0,463.81,4930.81,0.0,0.09406365282783152
JNE3757-KR-L,578,2,916.0,10599.0,0.0034602076124567475,0.086423247476177
JNE3757-KR-M,571,1,487.0,7288.0,0.0017513134851138354,0.06682217343578485
JNE3757-KR-S,568,0,0.0,5903.0,0.0,0.0
JNE3757-KR-XL,577,0,1391.43,11610.43,0.0,0.11984310658606098
JNE3757-KR-XS,5,0,463.81,2898.81,0.0,0.160000137987657
JNE3757-KR-XXL,582,1,950.81,13152.81,0.001718213058419244,0.07228949555266137
JNE3757-KR-XXXL,561,0,0.0,2502.0,0.0,0.0
JNE3758-KR-L,1501,1,697.0,8185.0,0.0006662225183211193,0.0851557727550397
JNE3758-KR-M,1498,1,716.0,7118.0,0.0006675567423230974,0.10059005338578253
JNE3758-KR-S,1990,0,340.0,6587.0,0.0,0.051616821011082434
JNE3758-KR-XL,1499,2,733.0,7294.0,0.00133422281521014,0.10049355634768303
JNE3758-KR-XS,3,0,0.0,1086.0,0.0,0.0
JNE3758-KR-XXL,1499,0,0.0,7145.0,0.0,0.0
JNE3758-KR-XXXL,501,0,0.0,3008.0,0.0,0.0
JNE3759-KR-L,3969,0,0.0,11595.0,0.0,0.0
JNE3759-KR-M,3522,0,0.0,12132.0,0.0,0.0
JNE3759-KR-S,3054,0,1081.9,16167.9,0.0,0.0669165445110373
JNE3759-KR-XL,1944,0,540.95,12926.95,0.0,0.04184668463945478
JNE3759-KR-XXL,2961,0,518.1,7147.1,0.0,0.07249094038141345
JNE3760-KR-L,1058,1,432.0,3610.0,0.000945179584120983,0.11966759002770083
JNE3760-KR-M,1056,2,1275.43,3147.43,0.001893939393939394,0.4052290281277106
JNE3760-KR-S,1058,0,0.0,3712.0,0.0,0.0
JNE3760-KR-XL,1057,0,411.43,3151.43,0.0,0.13055343129944186
JNE3760-KR-XS,2,0,0.0,864.0,0.0,0.0
JNE3760-KR-XXL,1054,0,0.0,1986.0,0.0,0.0
JNE3760-KR-XXXL,1055,0,0.0,2322.0,0.0,0.0
JNE3761-KR-L,27,3,903.0,8086.0,0.1111111111111111,0.1116744991343062
JNE3761-KR-M,25,0,0.0,7485.0,0.0,0.0
JNE3761-KR-S,15,0,286.67,4159.67,0.0,0.0689165246281556
JNE3761-KR-XL,39,0,277.14,11876.14,0.0,0.023335865020115965
JNE3761-KR-XS,6,0,0.0,1776.0,0.0,0.0
JNE3761-KR-XXL,1121,0,1118.09,15318.09,0.0,0.07299147609134037
JNE3761-KR-XXXL,1,0,0.0,301.0,0.0,0.0
JNE3762-KR-L,1741,0,0.0,3878.0,0.0,0.0
JNE3762-KR-M,3409,0,0.0,5237.0,0.0,0.0
JNE3762-KR-S,1181,1,318.0,2334.0,0.000846740050804403,0.13624678663239073
JNE3762-KR-XL,3410,0,0.0,5548.0,0.0,0.0
JNE3762-KR-XS,1,0,0.0,318.0,0.0,0.0
JNE3762-KR-XXL,1179,0,0.0,1659.0,0.0,0.0
JNE3762-KR-XXXL,2233,0,0.0,4281.0,0.0,0.0
JNE3763-KR-L,11,1,842.4300000000001,5260.43,0.09090909090909091,0.16014470299956468
JNE3763-KR-M,8,2,918.0,3557.0,0.25,0.25808265392184426
JNE3763-KR-S,2634,0,0.0,4198.0,0.0,0.0
JNE3763-KR-XL,11,0,0.0,4886.0,0.0,0.0
JNE3763-KR-XS,1057,0,0.0,3345.0,0.0,0.0
JNE3763-KR-XXL,4,0,821.9100000000001,2143.91,0.0,0.3833696377180013
JNE3763-KR-XXXL,1085,0,410.48,5485.48,0.0,0.07483027920984127
JNE3764,7,0,0.0,3300.0,0.0,0.0
JNE3764-KR-L,2978,2,1154.0,18463.0,0.000671591672263264,0.06250338514867573
JNE3764-KR-M,4790,1,1326.62,18597.62,0.00020876826722338206,0.07133278344218238
JNE3764-KR-S,2379,1,487.0,11602.0,0.0004203446826397646,0.04197552146181693
JNE3764-KR-XL,3574,2,774.0,21348.0,0.0005595970900951316,0.03625632377740304
JNE3764-KR-XS,8,0,0.0,2863.0,0.0,0.0
JNE3764-KR-XXL,2392,2,1242.57,18466.57,0.0008361204013377926,0.06728753634269927
JNE3764-KR-XXXL,1204,1,950.81,13635.81,0.0008305647840531562,0.06972889765991165
JNE3765-KR-L,3,0,0.0,1613.0,0.0,0.0
JNE3765-KR-M,4,0,492.38,2684.38,0.0,0.18342410538001325
JNE3765-KR-S,1,0,0.0,517.0,0.0,0.0
JNE3765-KR-XL,2,0,0.0,1034.0,0.0,0.0
JNE3765-KR-XS,5,0,0.0,2629.0,0.0,0.0
JNE3765-KR-XXL,1180,0,492.38,2952.38,0.0,0.16677392476578218
JNE3765-KR-XXXL,3,0,0.0,1613.0,0.0,0.0
JNE3766-KR-L,2487,1,517.0,6195.0,0.0004020908725371934,0.083454398708636
JNE3766-KR-M,1191,2,1526.38,8581.38,0.0016792611251049538,0.1778711582519362
JNE3766-KR-S,4,0,0.0,1533.0,0.0,0.0
JNE3766-KR-XL,5,0,0.0,2585.0,0.0,0.0
JNE3766-KR-XS,2,0,0.0,1016.0,0.0,0.0
JNE3766-KR-XXL,8,1,517.0,3619.0,0.125,0.14285714285714285
JNE3766-KR-XXXL,6,0,984.76,4050.76,0.0,0.2431049975807009
JNE3767,7,0,0.0,3500.0,0.0,0.0
JNE3767-KR-L,1030,0,0.0,2328.0,0.0,0.0
JNE3767-KR-M,1181,0,0.0,2847.0,0.0,0.0
JNE3767-KR-S,1128,0,0.0,2398.0,0.0,0.0
JNE3767-KR-XL,565,0,0.0,1700.0,0.0,0.0
JNE3767-KR-XS,2255,0,0.0,3925.0,0.0,0.0
JNE3767-KR-XXL,2,0,0.0,974.0,0.0,0.0
JNE3767-KR-XXXL,2,0,0.0,974.0,0.0,0.0
JNE3768-KR-L,4,0,0.0,1948.0,0.0,0.0
JNE3768-KR-M,9,0,463.81,4415.8099999999995,0.0,0.10503395752987561
JNE3768-KR-S,595,1,487.0,4047.0,0.0016806722689075631,0.12033605139609588
JNE3768-KR-XL,3,0,0.0,1461.0,0.0,0.0
JNE3768-KR-XS,6,0,0.0,3017.0,0.0,0.0
JNE3768-KR-XXL,1235,0,0.0,5689.0,0.0,0.0
JNE3768-KR-XXXL,2,0,0.0,974.0,0.0,0.0
JNE3769,1,0,0.0,500.0,0.0,0.0
JNE3769-KR-L,1106,0,0.0,3058.0,0.0,0.0
JNE3769-KR-M,1109,0,0.0,4581.0,0.0,0.0
JNE3769-KR-S,1104,0,0.0,2166.0,0.0,0.0
JNE3769-KR-XL,1108,0,0.0,4090.0,0.0,0.0
JNE3769-KR-XS,5,0,0.0,2435.0,0.0,0.0
JNE3769-KR-XXL,5,1,487.0,2435.0,0.2,0.2
JNE3769-KR-XXXL,1108,0,0.0,4028.0,0.0,0.0
JNE3770-KR-L,3661,0,0.0,4943.0,0.0,0.0
JNE3770-KR-M,2632,0,0.0,3972.0,0.0,0.0
JNE3770-KR-S,2634,0,0.0,4616.0,0.0,0.0
JNE3770-KR-XL,2634,0,0.0,4619.0,0.0,0.0
JNE3770-KR-XS,3,0,0.0,1461.0,0.0,0.0
JNE3770-KR-XXL,2634,2,974.0,4619.0,0.0007593014426727411,0.21086815327993072
JNE3770-KR-XXXL,530,0,0.0,2366.0,0.0,0.0
JNE3771-KR-L,1062,1,346.0,4646.0,0.0009416195856873823,0.07447266465777012
JNE3771-KR-M,1060,0,0.0,4158.0,0.0,0.0
JNE3771-KR-S,2106,0,0.0,2904.0,0.0,0.0
JNE3771-KR-XL,1056,0,0.0,2600.0,0.0,0.0
JNE3771-KR-XS,1058,0,0.0,3202.0,0.0,0.0
JNE3771-KR-XXL,1060,0,0.0,3918.0,0.0,0.0
JNE3771-KR-XXXL,1060,1,427.0,4031.0,0.0009433962264150943,0.10592904986355743
JNE3773-KR-L,928,0,0.0,2658.0,0.0,0.0
JNE3773-KR-M,11,2,581.0,3224.0,0.18181818181818182,0.18021091811414391
JNE3773-KR-S,4,0,0.0,1159.0,0.0,0.0
JNE3773-KR-XL,5,0,266.67,1717.67,0.0,0.1552510086337888
JNE3773-KR-XS,2,0,0.0,560.0,0.0,0.0
JNE3773-KR-XXL,957,0,286.67,2702.67,0.0,0.10606918343711959
JNE3773-KR-XXXL,3,0,286.67,1168.67,0.0,0.24529593469499517
JNE3774-KR-L,1226,0,0.0,1196.0,0.0,0.0
JNE3774-KR-M,1230,0,0.0,3025.0,0.0,0.0
JNE3774-KR-S,6,0,0.0,2719.0,0.0,0.0
JNE3774-KR-XL,2454,0,855.24,4230.24,0.0,0.20217292635878817
JNE3774-KR-XS,3,0,0.0,1372.0,0.0,0.0
JNE3774-KR-XXL,2456,1,474.0,4335.0,0.00040716612377850165,0.10934256055363321
JNE3774-KR-XXXL,1232,0,427.62,4343.62,0.0,0.0984478384389058
JNE3775-KR-L,2664,0,277.14,5743.14,0.0,0.04825583217543016
JNE3775-KR-M,1592,1,626.14,6326.14,0.000628140703517588,0.09897662713755939
JNE3775-KR-S,1586,1,291.0,4183.0,0.0006305170239596469,0.06956729619890031
JNE3775-KR-XL,1597,2,1175.3400000000001,8002.34,0.0012523481527864746,0.1468745391972848
JNE3775-KR-XS,6,0,0.0,1776.0,0.0,0.0
JNE3775-KR-XXL,12,1,577.6700000000001,3838.67,0.08333333333333333,0.15048701763892183
JNE3775-KR-XXXL,19,0,0.0,5372.0,0.0,0.0
JNE3776-KR-L,12,0,266.67,3451.67,0.0,0.07725825469989889
JNE3776-KR-M,7,0,553.34,2639.34,0.0,0.20965089757287808
JNE3776-KR-S,7,0,553.34,2636.34,0.0,0.20988946797454047
JNE3776-KR-XL,916,0,0.0,5128.0,0.0,0.0
JNE3776-KR-XS,6,0,0.0,1698.0,0.0,0.0
JNE3776-KR-XXL,4,0,266.67,1437.67,0.0,0.185487629289058
JNE3776-KR-XXXL,3,0,0.0,837.0,0.0,0.0
JNE3777-KR-L,5,0,0.0,1770.0,0.0,0.0
JNE3777-KR-M,3,0,0.0,1047.0,0.0,0.0
JNE3777-KR-S,829,1,324.0,1282.0,0.0012062726176115801,0.25273010920436817
JNE3777-KR-XL,835,0,0.0,3159.0,0.0,0.0
JNE3777-KR-XS,1,0,0.0,324.0,0.0,0.0
JNE3777-KR-XXL,957,0,0.0,2884.0,0.0,0.0
JNE3777-KR-XXXL,6,1,399.0,2084.0,0.16666666666666666,0.1914587332053743
JNE3778,3,0,0.0,1462.5,0.0,0.0
JNE3778-KR-L,11,1,459.0,4993.0,0.09090909090909091,0.09192870018025236
